record_id,user_id,date,screen_time_minutes,unlock_count,app_switch_count,typing_speed_wpm,scroll_speed,night_usage_minutes,social_app_minutes,productive_app_minutes,night_ratio,unlock_intensity,fragmentation_index,agitation_score,social_ratio,social_opens_per_hour,social_session_avg,social_session_var,late_night_social_ratio,social_inter_open_gap_min,self_report_score,label,prev_label_lag1,roll_3d_screen_time_minutes,roll_7d_screen_time_minutes,roll_3d_social_ratio,roll_7d_social_ratio,roll_3d_app_switch_count,roll_7d_app_switch_count,roll_3d_scroll_speed,roll_7d_scroll_speed,roll_3d_typing_speed_wpm,roll_7d_typing_speed_wpm,dod_pct_screen_time_minutes,dod_pct_app_switch_count,dod_pct_scroll_speed,dod_pct_typing_speed_wpm,raw_formula_stress,stress_score,raw_formula_anxiety,anxiety_score,raw_formula_burnout,burnout_score,raw_formula_addiction,addiction_score,stress_level,anxiety_level,burnout_level,addiction_level
REC_003605,user_073,2026-01-05,193.33,35,32,36.38,225.61,5.67,71.23,81.57,0.0293,0.181,0.0828,0.1287,0.3684,3.7243,5.94,4.32,0.0293,103.89,5,Balanced,0,217.5867,200.7975,0.3403,0.3054,52.0,49.75,213.6767,211.575,47.06,47.5,-0.1458,-0.5789,0.1267,-0.2881,0.1664,0.1212,0.0792,0.0113,0.2109,0.1682,0.1934,0.0866,Low,Low,Low,Low
REC_003606,user_073,2026-01-06,253.41,59,57,57.36,270.9,1.25,58.3,103.28,0.0049,0.2328,0.1125,0.1859,0.23,3.0781,4.48,2.46,0.0049,91.28,5,Balanced,0,216.5567,199.304,0.3453,0.318,47.0,46.2,218.2467,214.382,46.3933,45.276,0.3108,0.7812,0.2007,0.5767,0.2282,0.1882,0.1114,0.0803,0.1799,0.1961,0.1243,0.0902,Low,Low,Low,Low
REC_003607,user_073,2026-01-07,197.59,61,9,53.47,261.04,55.74,42.63,54.54,0.2821,0.3087,0.0228,0.2121,0.2157,3.9475,3.28,1.32,0.2821,95.57,4,Balanced,0,224.3533,208.3217,0.2984,0.3033,55.0,48.0,232.25,223.8017,48.28,47.29,-0.2203,-0.8421,-0.0364,-0.0678,0.18,0.0629,0.0948,0.0708,0.292,0.2688,0.2104,0.2293,Low,Low,Low,Low
REC_003608,user_073,2026-01-08,159.75,40,55,49.2,194.2,5.66,58.44,66.7,0.0354,0.2504,0.1721,0.1858,0.3658,5.2583,4.17,2.13,0.0354,91.45,4,Balanced,0,214.7767,206.7886,0.2714,0.2908,32.6667,42.4286,252.5167,229.1214,49.07,48.1729,-0.1915,2.0,-0.2561,-0.0799,0.2043,0.1937,0.1292,0.0162,0.1758,0.223,0.2095,0.127,Low,Low,Low,Low
REC_003609,user_073,2026-01-09,183.34,38,50,46.0,221.17,9.08,60.33,78.5,0.0495,0.2073,0.1364,0.1672,0.329,3.9272,5.03,3.1,0.0495,104.72,3,Balanced,0,203.5833,208.12,0.2705,0.3144,40.3333,44.1429,242.0467,227.54,53.3433,48.2271,0.1477,-0.0909,0.1389,-0.065,0.197,0.1902,0.1106,0.1093,0.1971,0.1942,0.1857,0.1728,Low,Low,Low,Low
REC_003610,user_073,2026-01-10,225.05,71,28,63.82,256.78,1.04,78.62,62.73,0.0046,0.3155,0.0622,0.1979,0.3493,6.3985,3.28,1.31,0.0046,50.62,4,Balanced,0,180.2267,206.2514,0.3035,0.3109,38.0,44.5714,225.47,228.8643,49.5567,49.3157,0.2275,-0.44,0.161,0.3874,0.2126,0.1612,0.1036,0.1499,0.1565,0.1627,0.2051,0.1419,Low,Medium,Low,Low
REC_003611,user_073,2026-01-11,173.25,48,41,44.72,234.08,14.92,41.94,70.84,0.0861,0.2771,0.1183,0.1855,0.2421,3.8095,3.81,1.78,0.0861,115.16,4,Balanced,0,189.38,205.5414,0.348,0.3078,44.3333,43.8571,224.05,232.8486,53.0067,51.0471,-0.2302,0.4643,-0.0884,-0.2993,0.1902,0.2149,0.1123,0.0724,0.2125,0.2705,0.1608,0.15,Low,Low,Low,Low
REC_003612,user_073,2026-01-12,121.06,53,59,38.26,301.32,28.77,32.68,40.2,0.2377,0.4378,0.2437,0.2903,0.2699,6.9388,2.33,0.67,0.2377,94.21,5,Balanced,0,193.88,197.96,0.3068,0.3,39.6667,38.8571,237.3433,237.6829,51.5133,50.1357,-0.3012,0.439,0.2873,-0.1445,0.2319,0.2198,0.1924,0.182,0.2746,0.2608,0.2487,0.264,Low,Medium,Low,Low
REC_003613,user_073,2026-01-13,193.77,48,60,50.7,281.23,17.74,40.75,79.41,0.0916,0.2477,0.1548,0.2079,0.2103,3.0965,4.07,2.03,0.0916,124.62,2,Balanced,0,173.12,187.6357,0.2871,0.286,42.6667,42.7143,264.06,248.4986,48.9333,50.4043,0.6006,0.0169,-0.0667,0.3251,0.2261,0.2497,0.132,0.1449,0.2105,0.1508,0.1426,0.0655,Medium,Low,Low,Low
REC_003614,user_073,2026-01-14,233.7,42,55,47.73,222.87,0.08,77.68,71.09,0.0003,0.1797,0.1177,0.1502,0.3324,3.3376,5.98,4.37,0.0003,92.79,4,Balanced,0,162.6933,179.1157,0.2408,0.2832,53.3333,43.1429,272.21,249.9743,44.56,49.4529,0.2061,-0.0833,-0.2075,-0.0586,0.2013,0.1737,0.0986,0.0886,0.1899,0.1182,0.1664,0.1243,Low,Low,Low,Low
REC_003615,user_073,2026-01-15,158.98,25,50,27.81,224.33,20.76,32.74,67.34,0.1306,0.1573,0.1573,0.1509,0.2059,1.8871,6.55,5.25,0.1306,256.2,4,Balanced,0,182.8433,184.2743,0.2709,0.2998,58.0,49.7143,268.4733,244.5214,45.5633,48.6329,-0.3197,-0.0909,0.0066,-0.4173,0.174,0.1467,0.1087,0.0748,0.2611,0.2735,0.1404,0.1158,Low,Low,Low,Low
REC_003616,user_073,2026-01-16,156.35,56,27,47.69,293.14,7.54,33.11,67.98,0.0482,0.3582,0.0863,0.2066,0.2118,4.2214,3.01,1.11,0.0482,116.7,4,Balanced,0,195.4833,184.1643,0.2495,0.277,55.0,49.0,242.81,248.8257,42.08,45.5771,-0.0165,-0.46,0.3067,0.7149,0.1946,0.235,0.1111,0.0792,0.1833,0.1932,0.1414,0.1961,Medium,Low,Low,Low
REC_003617,user_073,2026-01-17,227.59,59,36,26.86,281.2,0.7,89.46,95.02,0.0031,0.2592,0.0791,0.1452,0.3931,6.0634,3.89,1.85,0.0031,52.71,3,Balanced,0,183.01,180.3086,0.25,0.2602,44.0,45.7143,246.78,259.1071,41.0767,45.8186,0.4556,0.3333,-0.0407,-0.4368,0.1691,0.0932,0.0874,0.0831,0.2307,0.2412,0.2188,0.2382,Low,Low,Low,Low
REC_003618,user_073,2026-01-18,223.85,59,53,49.02,240.89,11.22,77.18,66.1,0.0501,0.2636,0.1184,0.1843,0.3448,5.3608,3.86,1.82,0.0501,60.81,3,Balanced,0,180.9733,180.6714,0.2703,0.2665,37.6667,46.8571,266.2233,262.5957,34.12,40.5386,-0.0164,0.4722,-0.1433,0.825,0.2062,0.2056,0.1141,0.1457,0.2061,0.2449,0.2066,0.2264,Low,Medium,Low,Low
REC_003619,user_073,2026-01-19,176.36,36,69,56.94,247.48,11.8,49.84,76.53,0.0669,0.2041,0.1956,0.2077,0.2826,3.4021,4.98,3.04,0.0669,126.36,4,Balanced,0,202.5967,187.9,0.3166,0.2812,38.6667,48.5714,271.7433,263.5686,41.19,41.1529,-0.2122,0.3019,0.0274,0.1616,0.2392,0.2601,0.1441,0.142,0.1805,0.1748,0.1671,0.1862,Medium,Low,Low,Low
REC_003620,user_073,2026-01-20,218.21,42,51,46.14,320.53,3.86,85.99,56.96,0.0177,0.1925,0.1169,0.173,0.3941,4.3994,5.37,3.54,0.0177,76.36,3,Balanced,0,209.2667,195.8,0.3402,0.283,52.6667,50.0,256.5233,255.8771,44.2733,43.8214,0.2373,-0.2609,0.2952,-0.1897,0.219,0.2748,0.1081,0.1494,0.1952,0.3117,0.2069,0.2294,Medium,Medium,Medium,Low
REC_003621,user_073,2026-01-21,125.33,56,60,49.49,193.14,34.94,31.83,34.98,0.2788,0.4468,0.2394,0.2918,0.254,6.7024,2.27,0.63,0.2788,93.91,4,Balanced,0,206.14,199.2914,0.3405,0.3092,57.6667,48.7143,269.6333,261.4914,50.7,43.17,-0.4256,0.1765,-0.3974,0.0726,0.2227,0.2389,0.1917,0.1799,0.2722,0.3052,0.2523,0.1703,Medium,Medium,Low,Low
REC_003622,user_073,2026-01-22,188.44,65,33,47.96,211.06,3.13,58.37,59.45,0.0166,0.3449,0.0876,0.1829,0.3097,6.3679,2.92,1.04,0.0166,62.58,4,Balanced,0,173.3,183.81,0.3102,0.298,60.0,49.4286,253.7167,257.2443,50.8567,43.4214,0.5036,-0.45,0.0928,-0.0309,0.1813,0.1305,0.1042,0.0937,0.1803,0.1693,0.1925,0.0567,Low,Low,Low,Low
REC_003623,user_073,2026-01-23,184.69,33,40,63.33,245.96,20.38,55.97,77.75,0.1103,0.1787,0.1083,0.1905,0.3031,3.2486,5.6,3.84,0.1103,125.53,3,Balanced,0,177.3267,188.0186,0.3193,0.3129,48.0,47.0,241.5767,255.3486,47.8633,46.3,-0.0199,0.2121,0.1654,0.3205,0.2191,0.1928,0.1111,0.1688,0.1903,0.1135,0.1868,0.1141,Low,Medium,Low,Low
REC_003624,user_073,2026-01-24,204.49,35,40,47.72,245.84,14.34,42.3,51.9,0.0701,0.1712,0.0978,0.1571,0.2068,2.0539,6.04,4.47,0.0701,176.5,5,Balanced,0,166.1533,192.0671,0.2889,0.3259,44.3333,48.8571,216.72,248.6086,53.5933,48.5343,0.1072,0.0,-0.0005,-0.2465,0.1951,0.1035,0.0939,0.0465,0.2107,0.1743,0.1243,0.0921,Low,Low,Low,Low
REC_003625,user_073,2026-01-25,167.51,43,55,34.66,245.51,16.74,60.44,44.09,0.1,0.2567,0.1642,0.1842,0.3608,5.3729,4.03,1.99,0.1,84.83,4,Balanced,0,192.54,188.7671,0.2732,0.2993,37.6667,49.4286,234.2867,243.5571,53.0033,51.5143,-0.1808,0.375,-0.0013,-0.2737,0.1929,0.1594,0.1264,0.1601,0.2368,0.2993,0.228,0.2472,Low,Medium,Low,Low
REC_003626,user_073,2026-01-26,187.13,35,48,48.42,273.51,6.89,51.62,47.86,0.0368,0.187,0.1283,0.1718,0.2759,2.8858,5.74,4.03,0.0368,139.21,4,Balanced,0,185.5633,180.7186,0.2902,0.3016,45.0,49.7143,245.77,244.2171,48.57,49.4629,0.1171,-0.1273,0.114,0.397,0.2106,0.2643,0.1093,0.1191,0.1879,0.2588,0.1503,0.1511,Medium,Low,Low,Low
REC_003627,user_073,2026-01-27,239.9,56,39,52.0,288.61,28.2,53.54,97.72,0.1175,0.2334,0.0813,0.1895,0.2232,3.0013,4.46,2.44,0.1175,100.01,3,Balanced,0,186.3767,182.2571,0.2812,0.3006,47.6667,46.7143,254.9533,247.9357,43.6,48.2457,0.282,-0.1875,0.0552,0.0739,0.2113,0.2771,0.1032,0.0706,0.2363,0.294,0.1545,0.1023,Medium,Low,Low,Low
REC_003628,user_073,2026-01-28,200.87,56,43,54.74,279.41,1.14,78.53,62.49,0.0057,0.2788,0.107,0.1939,0.391,6.2727,3.74,1.71,0.0057,59.01,5,Balanced,0,198.18,185.3557,0.2866,0.2762,47.3333,45.0,269.21,243.3757,45.0267,49.0829,-0.1627,0.1026,-0.0319,0.0527,0.2161,0.2025,0.1147,0.0574,0.1663,0.1263,0.2208,0.2288,Low,Low,Low,Low
REC_003629,user_073,2026-01-29,204.85,45,51,52.32,210.99,2.02,59.14,61.39,0.0099,0.2197,0.1245,0.1678,0.2887,3.5148,4.93,2.98,0.0099,102.93,3,Balanced,0,209.3,196.1471,0.2967,0.2958,43.3333,42.5714,280.51,255.7,51.72,49.8329,0.0198,0.186,-0.2449,-0.0442,0.2033,0.2937,0.1074,0.1046,0.1745,0.1792,0.1536,0.0377,Medium,Low,Low,Low
REC_003630,user_073,2026-01-30,184.38,38,76,48.0,243.52,3.69,41.93,60.17,0.02,0.2061,0.2061,0.1908,0.2274,2.6033,5.24,3.37,0.02,156.95,4,Balanced,0,215.2067,198.4914,0.301,0.2928,44.3333,45.1429,259.67,255.69,53.02,50.4557,-0.0999,0.4902,0.1542,-0.0826,0.2298,0.1979,0.14,0.145,0.1802,0.2046,0.123,0.1397,Low,Low,Low,Low
REC_003631,user_073,2026-01-31,225.18,48,62,45.82,178.77,11.43,62.1,88.19,0.0508,0.2132,0.1377,0.1606,0.2758,3.4638,4.78,2.8,0.0508,93.45,3,Balanced,0,196.7,198.4471,0.3024,0.282,56.6667,50.2857,244.64,255.3414,51.6867,48.2657,0.2213,-0.1842,-0.2659,-0.0454,0.1938,0.2034,0.1087,0.1756,0.2133,0.282,0.1602,0.1286,Low,Medium,Low,Low
REC_003632,user_073,2026-02-01,210.98,45,48,40.91,173.27,1.26,42.26,77.02,0.006,0.2133,0.1138,0.1386,0.2003,2.5595,4.7,2.7,0.006,136.56,4,Balanced,0,204.8033,201.4029,0.264,0.2918,63.0,53.4286,211.0933,245.76,48.7133,47.9943,-0.0631,-0.2258,-0.0308,-0.1072,0.1746,0.0702,0.0918,0.0975,0.1978,0.21,0.1075,0.2094,Low,Low,Low,Low
REC_003633,user_073,2026-02-02,226.81,44,58,52.65,222.78,2.37,85.23,93.13,0.0105,0.194,0.1279,0.1653,0.3758,4.2327,5.33,3.48,0.0105,75.82,4,Balanced,0,206.8467,207.6129,0.2345,0.2689,62.0,52.4286,198.52,235.44,44.91,48.8871,0.075,0.2083,0.2857,0.287,0.2112,0.2071,0.1084,0.0265,0.1821,0.1593,0.1958,0.1451,Low,Low,Low,Low
REC_003634,user_073,2026-02-03,221.04,33,54,45.08,212.98,17.23,44.23,74.67,0.0779,0.1493,0.1222,0.1498,0.2001,1.6287,7.37,6.66,0.0779,203.16,4,Balanced,0,220.99,213.2814,0.284,0.2832,56.0,53.8571,191.6067,228.1929,46.46,49.4914,-0.0254,-0.069,-0.044,-0.1438,0.1946,0.1979,0.098,0.1081,0.2255,0.1741,0.1197,0.0366,Low,Low,Low,Low
REC_003635,user_073,2026-02-04,159.66,47,42,37.58,249.38,17.4,43.78,63.84,0.109,0.2944,0.1315,0.1901,0.2742,4.5095,3.65,1.63,0.109,106.69,4,Balanced,0,219.61,210.5871,0.2587,0.2799,53.3333,56.0,203.01,217.3886,46.2133,48.5029,-0.2777,-0.2222,0.1709,-0.1664,0.1855,0.1529,0.1183,0.1788,0.2321,0.2624,0.1875,0.2473,Low,Medium,Low,Low
REC_003636,user_073,2026-02-05,197.12,52,43,51.46,198.7,8.12,65.87,87.92,0.0412,0.2638,0.1091,0.1752,0.3342,5.1744,3.87,1.84,0.0412,73.11,5,Balanced,0,202.5033,204.7,0.2834,0.2632,51.3333,55.8571,228.38,213.0986,45.1033,46.0514,0.2346,0.0238,-0.2032,0.3693,0.1925,0.2496,0.1069,0.1093,0.1875,0.0885,0.1978,0.126,Medium,Low,Low,Low
REC_003637,user_073,2026-02-06,201.2,37,31,48.63,180.88,7.41,71.03,70.51,0.0368,0.1839,0.077,0.1374,0.353,3.8768,5.46,3.66,0.0368,95.29,3,Balanced,0,192.6067,203.5957,0.2695,0.2697,46.3333,54.7143,220.3533,211.3429,44.7067,45.9286,0.0207,-0.2791,-0.0897,-0.055,0.1735,0.0856,0.0812,0.0952,0.1927,0.1952,0.191,0.1865,Low,Low,Low,Low
REC_003638,user_073,2026-02-07,181.89,34,48,46.11,193.03,9.7,41.09,70.06,0.0533,0.1869,0.1319,0.1559,0.2259,2.309,5.87,4.22,0.0533,179.73,4,Balanced,0,185.9933,205.9986,0.3205,0.2876,38.6667,48.2857,209.6533,202.3943,45.89,46.0186,-0.096,0.5484,0.0672,-0.0518,0.1888,0.0994,0.1036,0.0065,0.1981,0.2591,0.1294,0.1229,Low,Low,Low,Low
REC_003639,user_073,2026-02-08,229.98,55,70,42.36,229.79,2.78,83.49,79.57,0.0121,0.2392,0.1522,0.1709,0.363,4.957,4.39,2.37,0.0121,63.69,3,Balanced,0,193.4033,199.8143,0.3044,0.2805,40.6667,46.2857,190.87,204.4314,48.7333,46.06,0.2644,0.4583,0.1904,-0.0813,0.2064,0.2116,0.1187,0.1655,0.2046,0.2302,0.1984,0.2315,Low,Medium,Low,Low
REC_003640,user_073,2026-02-09,217.13,60,35,40.62,245.83,2.31,64.81,95.62,0.0106,0.2763,0.0806,0.1592,0.2985,4.6977,3.81,1.78,0.0106,71.93,4,Balanced,0,204.3567,202.5286,0.314,0.3037,49.6667,49.4286,201.2333,212.5057,45.7,46.2671,-0.0559,-0.5,0.0698,-0.0411,0.1804,0.0695,0.092,0.0483,0.2027,0.2289,0.1696,0.1303,Low,Low,Low,Low
REC_003641,user_073,2026-02-10,132.47,45,36,66.14,267.59,3.01,46.15,34.51,0.0227,0.3397,0.1359,0.2342,0.3484,6.7938,3.08,1.16,0.0227,87.17,4,Balanced,0,209.6667,201.1457,0.2958,0.2927,51.0,46.1429,222.8833,215.7986,43.03,44.5486,-0.3899,0.0286,0.0885,0.6283,0.2299,0.2665,0.1379,0.0725,0.1262,0.0715,0.2141,0.1993,Medium,Low,Low,Low
REC_003642,user_073,2026-02-11,177.36,46,52,56.0,226.43,0.94,55.0,64.64,0.0053,0.2594,0.1466,0.192,0.3101,4.7361,3.93,1.89,0.0053,90.19,4,Balanced,0,193.1933,188.4929,0.3366,0.3139,47.0,43.5714,247.7367,223.6,49.7067,47.5571,0.3389,0.4444,-0.1538,-0.1533,0.2159,0.2056,0.1241,0.0898,0.155,0.0884,0.173,0.2016,Low,Low,Low,Low
REC_003643,user_073,2026-02-12,207.71,51,53,50.0,272.69,11.21,69.49,85.95,0.054,0.2455,0.1276,0.1909,0.3346,4.9108,4.09,2.05,0.054,72.49,3,Balanced,0,175.6533,191.0214,0.319,0.319,41.0,45.0,246.6167,220.3214,54.2533,50.1886,0.1711,0.0192,0.2043,-0.1071,0.2157,0.2503,0.1187,0.1213,0.2,0.1858,0.1991,0.1177,Medium,Low,Low,Low
REC_003644,user_073,2026-02-13,190.06,56,71,49.96,297.99,2.3,42.39,65.81,0.0121,0.2946,0.1868,0.2196,0.223,3.7882,3.53,1.53,0.0121,104.16,4,Balanced,0,172.5133,192.5343,0.331,0.3191,47.0,46.4286,255.57,230.8914,57.38,49.98,-0.085,0.3396,0.0928,-0.0008,0.2395,0.2434,0.1467,0.1068,0.1748,0.1315,0.1307,0.1577,Medium,Low,Low,Low
REC_003645,user_073,2026-02-14,141.88,39,36,49.71,300.97,0.15,39.14,53.77,0.001,0.2749,0.1269,0.1953,0.2758,4.2289,3.91,1.88,0.001,129.81,3,Balanced,0,191.71,190.9429,0.2892,0.3005,58.6667,52.1429,265.7033,247.6214,51.9867,50.17,-0.2535,-0.493,0.01,-0.005,0.2114,0.2271,0.1185,0.1488,0.1528,0.1414,0.1529,0.1845,Medium,Medium,Low,Low
REC_003646,user_073,2026-02-15,560.92,192,278,58.46,621.24,159.3,325.1,41.35,0.284,0.3423,0.2478,0.3674,0.5796,11.8734,2.93,1.05,0.284,7.92,3,Addiction,0,179.8833,185.2271,0.2778,0.3076,53.3333,50.4286,290.55,263.0414,49.89,50.6843,2.0,2.0,1.0641,0.176,0.407,0.4023,0.2549,0.1869,0.4154,0.4496,0.4358,0.4585,Medium,Medium,Medium,High
REC_003647,user_073,2026-02-16,172.31,53,18,64.81,273.87,8.37,46.0,66.82,0.0486,0.3076,0.0522,0.2044,0.267,4.8748,3.29,1.32,0.0486,90.55,3,Balanced,2,297.62,232.5043,0.3595,0.3386,128.3333,80.1429,406.7333,318.9629,52.71,52.9843,-0.6928,-0.9353,-0.5592,0.1086,0.2063,0.2662,0.1007,0.1038,0.1551,0.1778,0.1701,0.1798,Medium,Low,Low,Low
REC_003648,user_073,2026-02-17,203.15,49,41,62.76,262.19,4.73,69.28,68.44,0.0233,0.2412,0.1009,0.1933,0.341,4.7255,4.33,2.3,0.0233,77.3,4,Balanced,0,291.7033,226.1014,0.3741,0.3341,110.6667,77.7143,398.6933,322.9686,57.66,56.44,0.179,1.2778,-0.0426,-0.0316,0.2224,0.2758,0.1114,0.064,0.159,0.1424,0.1906,0.1511,Medium,Low,Low,Low
REC_003649,user_073,2026-02-18,201.08,46,21,57.62,159.08,1.9,42.97,63.21,0.0094,0.2288,0.0522,0.1455,0.2137,2.6855,4.77,2.79,0.0094,137.66,3,Balanced,0,312.1267,236.1986,0.3959,0.333,112.3333,78.4286,385.7667,322.1971,62.01,55.9571,-0.0102,-0.4878,-0.3933,-0.0819,0.1732,0.1924,0.076,0.0586,0.1623,0.1507,0.1152,0.0769,Low,Low,Low,Low
REC_003650,user_073,2026-02-19,150.84,50,44,47.85,195.45,3.55,43.8,42.77,0.0236,0.3315,0.1458,0.1947,0.2903,5.5688,3.13,1.2,0.0236,92.08,4,Balanced,0,192.18,239.5871,0.2739,0.3192,26.6667,74.0,231.7133,312.5757,61.73,56.1886,-0.2499,1.0952,0.2286,-0.1696,0.192,0.2067,0.1248,0.1858,0.1699,0.147,0.1789,0.1821,Low,Medium,Low,Low
REC_003651,user_074,2026-01-01,370.51,96,373,80.59,831.43,104.49,133.8,102.19,0.282,0.2591,0.5034,0.4966,0.3611,5.5059,3.94,1.9,0.282,31.46,2,Stress,0,370.51,370.51,0.3611,0.3611,373.0,373.0,831.43,831.43,80.59,80.59,0.0,0.0,0.0,0.0,0.549,0.5841,0.3589,0.3694,0.3008,0.3246,0.2841,0.277,High,High,Medium,Medium
REC_003652,user_074,2026-01-02,326.07,90,292,77.13,730.67,88.8,81.61,101.37,0.2723,0.276,0.4478,0.4576,0.2503,4.0482,3.71,1.69,0.2723,50.63,2,Stress,1,370.51,370.51,0.3611,0.3611,373.0,373.0,831.43,831.43,80.59,80.59,-0.1199,-0.2172,-0.1212,-0.0429,0.4939,0.4867,0.3232,0.3255,0.2872,0.415,0.2223,0.1904,High,High,Medium,Low
REC_003653,user_074,2026-01-03,333.9,117,244,62.18,865.18,97.23,123.16,104.11,0.2912,0.3504,0.3654,0.4599,0.3689,7.727,2.86,1.0,0.2912,25.72,3,Stress,1,348.29,348.29,0.3057,0.3057,332.5,332.5,781.05,781.05,78.86,78.86,0.024,-0.1644,0.1841,-0.1938,0.4752,0.4927,0.3048,0.2516,0.3284,0.2958,0.3122,0.3521,High,Medium,Low,Medium
REC_003654,user_074,2026-01-04,223.98,98,189,71.35,798.75,55.22,100.14,63.97,0.2466,0.4375,0.4219,0.4918,0.4471,11.519,2.33,0.66,0.2466,28.28,2,Stress,1,343.4933,343.4933,0.3268,0.3268,303.0,303.0,809.0933,809.0933,73.3,73.3,-0.3292,-0.2254,-0.0768,0.1475,0.4761,0.4419,0.3335,0.3163,0.2499,0.2114,0.368,0.4017,High,High,Low,High
REC_003655,user_074,2026-01-05,265.33,104,186,60.32,984.93,87.19,76.56,85.32,0.3286,0.392,0.3505,0.4927,0.2886,6.784,2.55,0.8,0.3286,39.16,2,Stress,1,294.65,313.615,0.3554,0.3568,241.6667,274.5,798.2,806.5075,70.22,72.8125,0.1846,-0.0159,0.2331,-0.1546,0.4844,0.4191,0.3097,0.2753,0.324,0.3315,0.2819,0.3288,Medium,Medium,Medium,Medium
REC_003656,user_074,2026-01-06,313.66,108,224,57.68,928.44,96.73,132.05,72.57,0.3084,0.3443,0.3571,0.4647,0.421,8.6079,2.93,1.05,0.3084,25.03,2,Stress,1,274.4033,303.958,0.3682,0.3432,206.3333,256.8,882.9533,842.192,64.6167,70.314,0.1822,0.2043,-0.0574,-0.0438,0.4772,0.4719,0.3045,0.1975,0.3378,0.2865,0.347,0.4594,High,Medium,Low,High
REC_003657,user_074,2026-01-07,394.21,73,288,54.95,957.2,115.27,100.24,157.55,0.2924,0.1852,0.3653,0.4268,0.2543,2.7396,5.57,3.8,0.2924,58.1,1,Stress,1,267.6567,305.575,0.3856,0.3562,199.6667,251.3333,904.04,856.5667,63.1167,68.2083,0.2568,0.2857,0.031,-0.0473,0.4952,0.5457,0.2854,0.2985,0.3654,0.3925,0.2168,0.303,High,High,Medium,Medium
REC_003658,user_074,2026-01-08,345.85,81,292,84.22,935.7,149.46,97.25,91.08,0.4322,0.2342,0.4221,0.5146,0.2812,3.8167,4.42,2.39,0.4322,49.73,2,Stress,1,324.4,318.2371,0.3213,0.3416,232.6667,256.5714,956.8567,870.9429,57.65,66.3143,-0.1227,0.0139,-0.0225,0.5327,0.5464,0.5809,0.3384,0.2717,0.3521,0.4667,0.2803,0.2551,High,Medium,High,Low
REC_003659,user_074,2026-01-09,243.21,74,277,58.18,830.82,124.28,66.42,89.42,0.511,0.3043,0.5695,0.53,0.2731,4.9339,3.32,1.35,0.511,59.84,2,Stress,1,351.24,314.7143,0.3188,0.3302,268.0,245.0,940.4467,885.8386,65.6167,66.8329,-0.2968,-0.0514,-0.1121,-0.3092,0.5185,0.4644,0.3878,0.3678,0.4023,0.5048,0.3119,0.3012,High,High,High,Medium
REC_003660,user_074,2026-01-10,278.36,108,266,89.7,936.25,60.73,109.07,83.1,0.2182,0.388,0.4778,0.5456,0.3918,9.0531,2.6,0.83,0.2182,27.66,2,Stress,1,327.7567,302.8771,0.2695,0.3335,285.6667,242.8571,907.9067,900.1457,65.7833,64.1257,0.1445,-0.0397,0.1269,0.5418,0.5637,0.5287,0.372,0.3779,0.2203,0.1992,0.3127,0.2687,High,High,Low,Low
REC_003661,user_074,2026-01-11,263.12,164,227,63.2,780.88,94.12,88.63,80.15,0.3577,0.6233,0.4314,0.5367,0.3369,12.5419,1.61,0.32,0.3577,21.4,3,Stress,1,289.14,294.9429,0.3154,0.3367,278.3333,246.0,900.9233,910.2986,77.3667,68.0571,-0.0547,-0.1466,-0.1659,-0.2954,0.4691,0.4494,0.3575,0.3191,0.3305,0.2835,0.3675,0.4309,High,High,Low,High
REC_003662,user_074,2026-01-12,290.64,116,290,78.76,835.16,100.01,100.13,84.46,0.3441,0.3991,0.4989,0.5378,0.3445,8.0513,2.57,0.81,0.3441,29.47,2,Stress,1,261.5633,300.5343,0.3339,0.321,256.6667,251.4286,849.3167,907.7457,70.36,66.8929,0.1046,0.2775,0.0695,0.2462,0.533,0.4626,0.3746,0.3163,0.3033,0.3541,0.3215,0.3036,High,High,Medium,Medium
REC_003663,user_074,2026-01-13,380.79,145,282,64.15,708.79,149.05,169.65,140.91,0.3914,0.3808,0.3703,0.4555,0.4455,10.0843,2.65,0.86,0.3914,16.55,1,Stress,1,277.3733,304.15,0.3577,0.329,261.0,266.2857,850.7633,886.35,77.22,69.5271,0.3102,-0.0276,-0.1513,-0.1855,0.4507,0.4133,0.3104,0.3329,0.3867,0.4259,0.3965,0.3839,Medium,High,Medium,Medium
REC_003664,user_074,2026-01-14,404.61,65,269,56.47,817.16,135.27,104.12,142.86,0.3343,0.1606,0.3324,0.3913,0.2573,2.3727,6.51,5.19,0.3343,64.71,2,Stress,1,311.5167,313.74,0.3756,0.3325,266.3333,274.5714,774.9433,854.9714,68.7033,70.4514,0.0626,-0.0461,0.1529,-0.1197,0.4549,0.3918,0.2608,0.1814,0.385,0.4088,0.2269,0.2263,Medium,Medium,Medium,Low
REC_003665,user_074,2026-01-15,468.38,122,295,78.71,763.83,86.7,182.06,141.54,0.1851,0.2605,0.3149,0.4097,0.3887,6.0208,3.87,1.84,0.1851,20.67,1,Stress,1,358.68,315.2257,0.3491,0.3329,280.3333,271.8571,787.0367,834.9657,66.46,70.6686,0.1576,0.0967,-0.0653,0.3938,0.4797,0.4622,0.2722,0.2251,0.2966,0.2889,0.2712,0.2666,High,Medium,Low,Low
